MIN=0	0	-1	-1	-1	-1	0	0	0	0	0	0
MAX=160	50	1	1	1	1	1	1	1	1	10000	1
SCALE=160	50	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	5000	0.5
DEC=2	3	3	3	3	3	1	3	3	3	1	3
DEF="Zeit" t / ms	"Frequenz" f / kHz	"Spannung" U_A1 / V	"Spannung" U_A2 / V	"Spannung" U_3 / V	"Stromstärke" I_3 / A	"f_1" f_1 / Hz	"UC_Fourier" F(U_C) / V	"U_Fourier" F(U) / V	"UR_Fourier" F(U_R) / V	"f_F" f_F / Hz	"Koef" Koef / V
0.36	0.2197265625	-0.393	1.0225	-1	-0.0255	1800	0.00288199877770243	0.00379687873626246	0.00132604691618853	3650	0.0174416523314453
0.37	0.225830078125	-0.3355	1.0225	-1	-0.024	1850	0.00465533951060279	0.00561459724116822	0.00177113561807264	3750	0.0169765416026067
0.38	0.23193359375	-0.2805	1.0225	-1	-0.023	1900	0.00825750239975236	0.00940079418139699	0.00280385571385568	3850	0.0165355924700715
0.39	0.238037109375	-0.228	1.0225	-1	-0.022	1950	0.0644515892035007	0.0698744895033416	0.0201657140085857	3950	0.0161169698758925
0.4	0.244140625	-0.1775	1.0225	-1	-0.0205	2000	0.204294812522093	0.220526069739812	0.0635016672417981	4050	0.0157190200024137
0.41	0.250244140625	-0.129	0.9925	-1	-0.0185	2050	0.247811732683455	0.267417723190396	0.0769808921625626	4150	0.0153402484360904
0.42	0.25634765625	-0.0825	0.9535	-1	-0.019	2100	0.19471811147103	0.210090616704315	0.0604652459379599	4250	0.0149793014140648
0.43	0.262451171875	-0.0385	0.915	-1	-0.0185	2150	0.0548613265591646	0.0592199713801915	0.0170185492490353	4350	0.0146349496574196
0.44	0.2685546875	0.0055	0.878	-1	-0.018	2200	0.00842502270480348	0.00897068843551892	0.00253847549650179	4450	0.0143060743842192
0.45	0.274658203125	0.046	0.842	-1	-0.0165	2250	0.00517532690026881	0.00535573101693351	0.0014978586662621	4550	0.0139916551669836
0.46	0.28076171875	0.086	0.8085	-1	-0.0155	2300	0.0039443185378459	0.00392639999814007	0.00109007552105012	4650	0.0136907593569409
0.47	0.286865234375	0.1235	0.775	-1	-0.016	2350	0.00338357222481792	0.00318089506565187	0.000903226190727581	4750	0.0134025328441632
0.48	0.29296875	0.161	0.743	-1	-0.015	2400	0.00295730030810071	0.00270690701021402	0.00078224429532324	4850	0.0131261919607784
0.49	0.299072265625	0.1945	0.7125	-1	-0.014	2450	0.00275422894845165	0.00235518243385698	0.000738573375325465	4950	0.0128610163656112
0.5	0.30517578125	0.2285	0.683	-1	-0.0135	2500	0.00254663638223462	0.00206382941710979	0.000707367689682092	5050	0.0126063427742129
0.51	0.311279296875	0.26	0.6545	-1	-0.013	2550	0.00248217321948613	0.0018120683377165	0.000727196543166492	5150	0.0123615594193738
0.52	0.3173828125	0.291	0.627	-1	-0.0125	2600	0.00235407564477782	0.00161930117247425	0.000744695596699118	5250	0.0121261011447191
0.53	0.323486328125	0.3195	0.6015	-1	-0.012	2650	0.00240016342677084	0.00161084004710834	0.000781761959980193	5350	0.0118994450485561
0.54	0.32958984375	0.348	0.576	-1	-0.0115	2700	0.00318602914847729	0.0024755965261994	0.000998267873541488	5450	0.0116811066072982
0.55	0.335693359375	0.374	0.5525	-1	-0.01	2750	0.0151115778900446	0.01604353780337	0.0059267957093872	5550	0.0114706362179775
0.56	0.341796875	0.4005	0.529	-1	-0.0105	2800	0.100159705813904	0.113754268050469	0.0432057043335064	5650	0.0112676161079248
0.57	0.347900390625	0.4245	0.508	-1	-0.0095	2850	0.163960184769946	0.186544288285754	0.0708070360089189	5750	0.0110716575669174
0.58	0.35400390625	0.449	0.486	-1	-0.009	2900	0.1520156305467	0.172830521557512	0.0659422805611621	5850	0.0108823984632095
0.59	0.360107421875	0.471	0.4665	-1	-0.0095	2950	0.0682250746383748	0.0764993798784163	0.0290638614495049	5950	0.0106995010100463
0.6	0.3662109375	0.493	0.4475	-1	-0.009	3000	0.00466058111348738	0.00390912881382375	0.00155674872581053	6050	0.0105226497536819
0.61	0.372314453125	0.513	0.4295	-1	-0.009	3050	0.00544144941727733	0.00482311180834248	0.00170595027097992	6150	0.010351549757687
0.62	0.37841796875	0.5345	0.412	-1	-0.0075	3100	0.00462578496413859	0.00385154762027279	0.00143614575815353	6250	0.010185924961564
0.63	0.384521484375	0.5525	0.395	-1	-0.0075	3150	0.00394331509676153	0.00304253021930651	0.00127946420815816	6350	0.0100255166944528
0.64	0.390625	0.5715	0.3785	-1	-0.0075	3200	0.00338248272000548	0.00237541533687638	0.00116826796425886	6450	0.00987008232709695
0.65	0.396728515625	0.5885	0.3635	-1	-0.0075	3250	0.00291363923715492	0.00179268090354376	0.00113357027562944	6550	0.00971939404729394
0.66	0.40283203125	0.606	0.3485	-1	-0.007	3300	0.00247055646382483	0.00126295776324275	0.00110987530418593	6650	0.00957323774583087
0.67	0.408935546875	0.6215	0.334	-1	-0.0065	3350	0.00206003522256055	0.000838150241123007	0.00116123091346822	6750	0.00943141200144819
0.68	0.4150390625	0.6375	0.321	-1	-0.0065	3400	0.00166613575399134	0.000735769628860095	0.00125705059688767	6850	0.00929372715471172
0.69	0.421142578125	0.6525	0.3075	-1	-0.006	3450	0.00145774349243401	0.0010953249316552	0.00144955322344775	6950	0.00916000446183817
0.7	0.42724609375	0.6665	0.2955	-1	-0.0055	3500	0.00160216867949812	0.00197734827399589	0.00176318869964159	7050	0.0090300753205355
0.71	0.433349609375	0.68	0.2825	-1	-0.0055	3550	0.00169415039149279	0.00248674419282206	0.00191943712975336	7150	0.00890378056080774
0.72	0.439453125	0.6935	0.2715	-1	-0.0055	3600	0.0434630682271582	0.0535741261516271	0.025072778063218	7250	0.00878096979445177
0.73	0.445556640625	0.706	0.26	-1	-0.005	3650	0.108834688458307	0.132738555463342	0.0607667188332696	7350	0.0086615008176565
0.74	0.45166015625	0.7175	0.25	-1	-0.005	3700	0.119545545066031	0.145907261678408	0.0666768009845454	7450	0.00854523906171481
0.75	0.457763671875	0.7295	0.2385	-1	-0.0045	3750	0.0780178709228622	0.0952684572805249	0.0435964049015125	7550	0.00843205708738746
0.76	0.4638671875	0.7405	0.229	-1	-0.0045	3800	0.0121807465440936	0.015284145886388	0.00745629006702821	7650	0.00832183411892488
0.77	0.469970703125	0.751	0.22	-1	-0.004	3850	0.00117381812110483	0.00138849258780457	0.0011359274026029	7750	0.00821445561416456
0.78	0.47607421875	0.7605	0.2105	-1	-0.0045	3900	0.000682321088581218	0.0004148227290417	0.000675188095210068	7850	0.0081098128674873
0.79	0.482177734375	0.771	0.202	-1	-0.004	3950	0.000611161345295977	0.000296903605699822	0.00057461111107943	7950	0.00800780264273903
0.8	0.48828125	0.78	0.1935	-1	-0.0035	4000	0.000501116784868609	0.000358525816108814	0.000532168580937271	8050	0.00790832683351246
0.81	0.494384765625	0.79	0.186	-1	-0.0035	4050	0.000447008626310984	0.000486315760670003	0.00052934173911551	8150	0.00781129214843869
0.82	0.50048828125	0.7975	0.178	-1	-0.004	4100	0.000467140610073069	0.000656077552010108	0.000525654572917852	8250	0.0077166098193667
0.83	0.506591796875	0.8065	0.1715	-1	-0.003	4150	0.000596600661806133	0.000858960528052171	0.000557944414191124	8350	0.00762419533051201
0.84	0.5126953125	0.814	0.1635	-1	-0.003	4200	0.000781418688483078	0.0011100721362233	0.000608650924756999	8450	0.00753396816683731
0.85	0.518798828125	0.8215	0.1575	-1	-0.003	4250	0.00110552372183549	0.00146553264723056	0.000737138945090384	8550	0.00744585158009068
0.86	0.52490234375	0.8285	0.1515	-1	-0.003	4300	0.00164036842876878	0.00209783799990543	0.00101079460114481	8650	0.00735977237107229
0.87	0.531005859375	0.836	0.145	-1	-0.0025	4350	0.00292900983754281	0.00370181783215194	0.00179228616665247	8750	0.00727566068683146
0.88	0.537109375	0.842	0.139	-1	-0.0025	4400	0.0175930142037593	0.0227771962510743	0.0116049981580646	8850	0.00719344983161303
0.89	0.543212890625	0.849	0.134	-1	-0.0015	4450	0.0693931539061218	0.0906459168712539	0.0468445098382981	8950	0.00711307609047769
0.9	0.54931640625	0.8545	0.128	-1	-0.002	4500	0.0929439161563022	0.12144075704436	0.0627417337014581	9050	0.00703447856461606
0.91	0.555419921875	0.8615	0.1225	-1	-0.003	4550	0.0797223058404583	0.104113349511649	0.0537464012392505	9150	0.00695759901746178
0.92	0.5615234375	0.8665	0.117	-1	-0.002	4600	0.0284696499948673	0.0368147820772569	0.0187286161555401	9250	0.00688238173078652
0.93	0.567626953125	0.872	0.1125	-1	-0.002	4650	0.00433831053684297	0.00510208511805506	0.00230493850092926	9350	0.00680877337002945
0.94	0.57373046875	0.8765	0.1075	-1	-0.0015	4700	0.00330894984689983	0.00365168606815513	0.00156312405739	9450	0.00673672285817728
0.95	0.579833984375	0.882	0.103	-1	-0.0015	4750	0.00280148180922332	0.00288609747335051	0.00119652118424193	9550	0.0066661812575681
0.96	0.5859375	0.886	0.099	-1	-0.0015	4800	0.00253156909092718	0.0024311128135592	0.00100059892511258	9650	0.00659710165904407
0.97	0.592041015625	0.891	0.095	-1	-0.0015	4850	0.00234537712894867	0.00211171976931877	0.000902764015395629	9750	0.00652943907792567
0.98	0.59814453125	0.895	0.0915	-1	-0.0015	4900	0.00223647486484838	0.00185466338661222	0.000847839473240167	9850	0.00646315035632237
0.99	0.604248046875	0.8995	0.0875	-1	-0.0015	4950	0.00213342225221565	0.00162482438970451	0.000831011660165634	9950	0.0063981940713342
1	0.6103515625	0.9035	0.0845	-1	-0.0015	5000	0.00205195768871394	0.00140485283166392	0.000841335195070892	10050	0.00633453044873386
1.01	0.616455078125	0.908	0.0805	-1	-0.0015	5050	0.00194561838336337	0.00119110071899727	0.000880029304170153	10150	0.00627212128175126
1.02	0.62255859375	0.9115	0.078	-1	-0.001	5100	0.00186081140028388	0.00100203787011732	0.000941734076753183	10250	0.00621092985461223
1.03	0.628662109375	0.915	0.074	-1	-0.001	5150	0.00182825344427326	0.000928070744710612	0.000966306552537701	10350	0.00615092087050969
1.04	0.634765625	0.918	0.072	-1	-0.001	5200	0.00392307492242993	0.00409730337059622	0.00238115857090177	10450	0.00609206038371056
1.05	0.640869140625	0.9215	0.0685	-1	-0.001	5250	0.0364808220318292	0.0506728959451593	0.028789062498808	10550	0.00603431573552373
1.06	0.64697265625	0.9245	0.066	-1	-0.001	5300	0.0696440558978583	0.0977370082926031	0.0550099702993264	10650	0.00597765549387562
1.07	0.653076171875	0.927	0.063	-1	-0.001	5350	0.0685561336090353	0.0966751249303937	0.054921184001241	10750	0.00592204939625817
1.08	0.6591796875	0.9305	0.0605	-1	-0.001	5400	0.0362390205641254	0.0505582718735642	0.0284933142718371	10850	0.00586746829583183
1.09	0.665283203125	0.9335	0.0575	-1	-0.001	5450	0.00330839621395657	0.00395925262109778	0.00228439373609744	10950	0.00581388411048176
1.1	0.67138671875	0.9355	0.0555	-1	-0.001	5500	0.00247432073871238	0.00221373586235669	0.000948131192468806	11050	0.0057612697746403
1.11	0.677490234375	0.9385	0.053	-1	-0.0005	5550	0.00234784287859832	0.00205828444554384	0.000908235171222514	11150	0.00570959919370182
1.12	0.68359375	0.9415	0.051	-1	-0.0005	5600	0.00213816201535622	0.00175426393872119	0.000834205494650557	11250	0.00565884720086892
1.13	0.689697265625	0.943	0.0495	-1	-0.0005	5650	0.00191135077497064	0.00145627245233399	0.000785560713999793	11350	0.00560898951627976
1.14	0.69580078125	0.9455	0.047	-1	-0.0005	5700	0.00174637983965953	0.00118095983111049	0.000769333141787739	11450	0.00556000270827732
1.15	0.701904296875	0.9475	0.0455	-1	-0.0005	5750	0.00156230871680826	0.000935179927514334	0.000778993288656077	11550	0.0055118641566905
1.16	0.7080078125	0.95	0.043	-1	-0.0005	5800	0.00140701548083634	0.000749449738561567	0.000816479704319093	11650	0.00546455201800646
1.17	0.714111328125	0.9515	0.042	-1	-0.0005	5850	0.00124186636857573	0.000700350530698414	0.000899283738890541	11750	0.0054180451923213
1.18	0.72021484375	0.9545	0.04	-1	-0.0005	5900	0.00116665191512116	0.000885206105954781	0.00105677875203868	11850	0.00537232329196416
1.19	0.726318359375	0.955	0.0385	-1	-0.0005	5950	0.00128974593301824	0.00143011593310567	0.00136867003711743	11950	0.00532736661169668
1.2	0.732421875	0.9575	0.0365	-1	-0.0005	6000	0.00179977284678146	0.00254164212316686	0.00198594967012636	12050	0.00528315610039629
1.21	0.738525390625	0.9585	0.036	-1	-0.0005	6050	0.0173166464674541	0.0262681745781048	0.0161862716355344	12150	0.00523967333413789
1.22	0.74462890625	0.961	0.034	-1	-0.0005	6100	0.0502015102446791	0.0762041418651187	0.0459809016901272	12250	0.0051969004905939
1.23	0.750732421875	0.9615	0.0325	-1	-0.0005	6150	0.0584220602530091	0.0887579404445791	0.0534757417810313	12350	0.00515482032467816
1.24	0.7568359375	0.964	0.031	-1	0	6200	0.0433807337882332	0.0659353436101162	0.0397071408656275	12450	0.00511341614536348
1.25	0.762939453125	0.964	0.03	-1	-0.0005	6250	0.0103398407930792	0.015843419669293	0.00970200584587563	12550	0.00507267179360759
1.26	0.76904296875	0.966	0.0285	-1	0	6300	0.00148056835005056	0.00230994101472441	0.00149354181634762	12650	0.00503257162132611
1.27	0.775146484375	0.967	0.0275	-1	0	6350	0.000824303725653682	0.00130470075739018	0.000846494265581904	12750	0.00499310047135493
1.28	0.78125	0.9685	0.0265	-1	0	6400	0.0006522763543528	0.00100971989226069	0.000609792863478564	12850	0.00495424365834827
1.29	0.787353515625	0.9695	0.0255	-1	0	6450	0.000623166833055905	0.000917738090864637	0.000508827296251595	12950	0.0049159869505618
1.3	0.79345703125	0.9715	0.025	-1	0	6500	0.000631675803060122	0.000902851390343935	0.00044335424061917	13050	0.0048783165524732
1.31	0.799560546875	0.971	0.023	-1	0	6550	0.000709047347901352	0.000922009241773921	0.000423891902990575	13150	0.00484121908819584
1.32	0.8056640625	0.973	0.0225	-1	0	6600	0.000778970446603595	0.000959305262298899	0.000414975203094568	13250	0.00480468158564342
1.33	0.811767578125	0.9735	0.0215	-1	0	6650	0.000897690010297284	0.00101335241931519	0.000419409481721121	13350	0.00476869146140639
1.34	0.81787109375	0.975	0.0205	-1	0	6700	0.000985633223572788	0.00110073046686947	0.000442553144657242	13450	0.004733236506303
1.35	0.823974609375	0.975	0.02	-1	0	6750	0.00113595890168898	0.00129140680204756	0.000524333712235293	13550	0.00469830487157013
1.36	0.830078125	0.9765	0.02	-1	0	6800	0.00151705257624852	0.0019377442376553	0.000858550235320833	13650	0.00466388505566119
1.37	0.836181640625	0.978	0.018	-1	0	6850	0.00614616008305816	0.00959908131561937	0.00560294785400337	13750	0.00462996589162002
1.38	0.84228515625	0.9785	0.018	-1	0	6900	0.0315497003639574	0.0512489511716232	0.032127135560316	13850	0.00459653653500183
1.39	0.848388671875	0.9785	0.017	-1	0	6950	0.0476998695767855	0.0777858345294459	0.048805571058364	13950	0.00456358645231364
1.4	0.8544921875	0.98	0.0165	-1	0	7000	0.043476868760518	0.0707570698162771	0.0443752785711227	14050	0.00453110540994842
1.41	0.860595703125	0.9805	0.015	-1	0	7050	0.0184607730791812	0.0297165985040669	0.018160170923508	14150	0.00449908346358836
1.42	0.86669921875	0.981	0.0145	-1	0	7100	0.00233555692381043	0.00310270664550522	0.00140898013575346	14250	0.00446751094805441
1.43	0.872802734375	0.982	0.014	-1	0	7150	0.00223528123722919	0.00285640846721143	0.00126211846309128	14350	0.00443637846758016
1.44	0.87890625	0.9825	0.0135	-1	0	7200	0.00204309950202087	0.00241677801755509	0.00102273169684936	14450	0.00440567688648964
1.45	0.885009765625	0.9835	0.0135	-1	0	7250	0.00192808283916764	0.00210820033500943	0.000879481899523003	14550	0.00437539732025947
1.46	0.89111328125	0.984	0.0125	-1	0	7300	0.00182837938101662	0.00187272669695205	0.000794892668403705	14650	0.00434553112694712
1.47	0.897216796875	0.9845	0.012	-1	0	7350	0.00177964400696789	0.00167542554074455	0.000760821504642364	14750	0.00431606989896782
1.48	0.9033203125	0.985	0.0115	-1	0	7400	0.00172086689116232	0.00149808494115381	0.000753117340757328	14850	0.00428700545520372
1.49	0.909423828125	0.9855	0.0115	-1	0	7450	0.00168869365908848	0.00133330189774211	0.000781324101823485	14950	0.00425832983342979
1.5	0.91552734375	0.986	0.01	-1	0	7500	0.00162719129122881	0.00118574849680568	0.000838960336823812	15050	0.00423003528304155
1.51	0.921630859375	0.9865	0.0105	-1	0	7550	0.00159017256398282	0.00108405818239494	0.000940755966059693	15150	0.00420211425807098
1.52	0.927734375	0.9865	0.01	-1	0	7600	0.00156948132989079	0.00107805577377015	0.00110061636090867	15250	0.00417455941047707
1.53	0.933837890625	0.9875	0.01	-1	0	7650	0.00158257487714086	0.00127381839183604	0.00100659321311205	15350	0.00414736358369872
1.54	0.93994140625	0.9875	0.009	-1	0.0005	7700	0.0165854396764044	0.0280657031820548	0.018521710892229	15450	0.00412051980645795
1.55	0.946044921875	0.989	0.0085	-1	0	7750	0.0368230987299935	0.0641825486254628	0.0416508306973309	15550	0.00409402128680227
1.56	0.9521484375	0.988	0.0085	-1	0.0005	7800	0.0389189161395186	0.0681986055719235	0.0446050632119916	15650	0.00406786140637542
1.57	0.958251953125	0.989	0.0085	-1	0	7850	0.0238007470135629	0.0413332915545985	0.0270190248786788	15750	0.00404203371490637
1.58	0.96435546875	0.989	0.008	-1	0	7900	0.00343532537223473	0.0051571462059176	0.00363330775205437	15850	0.00401653192490696
1.59	0.970458984375	0.99	0.0075	-1	0	7950	0.00116763962156273	0.000918178362858593	0.000622374796433774	15950	0.00399134990656898
1.6	0.9765625	0.99	0.0075	-1	0.0005	8000	0.00110113715374517	0.000937094025951305	0.000481985634650657	16050	0.00396648168285204
1.61	0.982666015625	0.9905	0.007	-1	0.0005	8050	0.00101480066206342	0.000853846217831867	0.000454007443111618	16150	0.00394192142475389
1.62	0.98876953125	0.9905	0.007	-1	0.0005	8100	0.000916049030600291	0.000731453792161252	0.000428835665179107	16250	0.0039176634467554
1.63	0.994873046875	0.991	0.0065	-1	0	8150	0.000826995154185844	0.000611561133365215	0.000445659186987421	16350	0.00389370220243274
1.64	1.0009765625	0.9905	0.0065	-1	0.0005	8200	0.000727644160973803	0.000518377702926503	0.000447746038690194	16450	0.0038700322802295
1.65	1.007080078125	0.992	0.0055	-1	0.0005	8250	0.000647936990190898	0.000480308166765197	0.000476280813418018	16550	0.00384664839938219
1.66	1.01318359375	0.9915	0.006	-1	0.0005	8300	0.000579262649958584	0.000529706750048093	0.000514626316737849	16650	0.00382354540599251
1.67	1.019287109375	0.9925	0.005	-1	0	8350	0.000582279127006657	0.000704579782161137	0.000625754466586378	16750	0.00380071826924032
1.68	1.025390625	0.9915	0.006	-1	0.0005	8400	0.000704028846159494	0.00108937173848986	0.000854962289754275	16850	0.00377816207773147
1.69	1.031494140625	0.9925	0.005	-1	0	8450	0.00112714139262361	0.00201934960832984	0.00142775251823517	16950	0.00375587203597494
1.7	1.03759765625	0.9925	0.005	-1	0.0005	8500	0.00763669036923405	0.0142958198634619	0.00955082620578173	17050	0.00373384346098389
1.71	1.043701171875	0.993	0.0045	-1	0.0005	8550	0.0267182652275753	0.0502495563936922	0.0334963281484971	17150	0.00371207177899564
1.72	1.0498046875	0.993	0.0045	-1	0.0005	8600	0.0338327176466144	0.0637215985692178	0.0424331217793761	17250	0.00369055252230582
1.73	1.055908203125	0.993	0.004	-1	0.0005	8650	0.0277811375478455	0.0523986251389531	0.0348540166565556	17350	0.00366928132621183
1.74	1.06201171875	0.993	0.004	-1	0	8700	0.00878799328930072	0.0166508552618499	0.0109502316623857	17450	0.00364825392606162
1.75	1.068115234375	0.9935	0.004	-1	0	8750	0.0013789958666581	0.00259334949707733	0.0015368941694295	17550	0.00362746615440315
1.76	1.07421875	0.9935	0.004	-1	0.0005	8800	0.00100292106634616	0.00179245215521389	0.00095966408963606	17650	0.0036069139382309
1.77	1.080322265625	0.994	0.004	-1	0.0005	8850	0.000888903463909711	0.00147542943955064	0.000713746835720419	17750	0.00358659329632537
1.78	1.08642578125	0.9935	0.0035	-1	0.0005	8900	0.000886540496046115	0.00132973573631171	0.000588164360223282	17850	0.00356650033668209
1.79	1.092529296875	0.9935	0.004	-1	0.0005	8950	0.000882891370135466	0.00125480426802396	0.000522063438702089	17950	0.00354663125402648
1.8	1.0986328125	0.9945	0.003	-1	0	9000	0.000942029727115444	0.00121184434229773	0.000488848918959853	18050	0.00352698232741137
1.81	1.104736328125	0.994	0.004	-1	0.0005	9050	0.000981522160733866	0.001183462056523	0.000480330263806182	18150	0.00350754991789396
1.82	1.11083984375	0.9945	0.003	-1	0	9100	0.00105805859238824	0.00116206619055761	0.000481294576886758	18250	0.00348833046628906
1.83	1.116943359375	0.9945	0.0035	-1	0	9150	0.00109005847518708	0.00114631128343938	0.000499579110940347	18350	0.00346932049099593
1.84	1.123046875	0.995	0.003	-1	0	9200	0.00113434204793887	0.00114665145568867	0.000515057201586949	18450	0.00345051658589568
1.85	1.129150390625	0.9945	0.004	-1	0.0005	9250	0.00117678422047551	0.00125563495584253	0.000543069961659424	18550	0.00343191541831673
1.86	1.13525390625	0.9955	0.003	-1	0.0005	9300	0.00233966596021808	0.00406767626001227	0.00233774311534614	18650	0.0034135137270657
1.87	1.141357421875	0.995	0.003	-1	0.0005	9350	0.0161758014227657	0.0320002128091367	0.0215167037457736	18750	0.00339530832052135
1.88	1.1474609375	0.996	0.003	-1	0.0005	9400	0.0279330084394063	0.0562509007844602	0.0379017427648412	18850	0.00337729607478914
1.89	1.153564453125	0.9955	0.0025	-1	0.0005	9450	0.0269204242163454	0.0536018803927103	0.0364410204184397	18950	0.00335947393191426
1.9	1.15966796875	0.996	0.0025	-1	0.0005	9500	0.0131655046920629	0.0260063214537785	0.0173816821566374	19050	0.00334183889815093
1.91	1.165771484375	0.9955	0.002	-1	0.0005	9550	0.00145907688420993	0.00194460475052173	0.00107944033293566	19150	0.00332438804228592
1.92	1.171875	0.996	0.0025	-1	0.0005	9600	0.00138493050903717	0.00201307619432309	0.000808962553219902	19250	0.0033071184940143
