MIN=0	-10	0	-0,1
MAX=10	10	1	0,1
SCALE=10	5	0,5	0,05
DEC=1	2	0	4
DEF="Zeit" t / s	"Spannung" U_B1 / V	"Spannungsquelle" S_1	"Stromstärke" I_A1 / A
0	0,04	1	0,00045
0	0,57	1	0,0058
0	1,27	1	0,0128
0	1,53	1	0,0154
0	1,83	1	0,0184
0	2,13	1	0,0214
0	2,6	1	0,0261
0	2,815	1	0,02835
0	3,46	1	0,0348
0	4,11	1	0,04135
0	4,58	1	0,04615
0	5,01	1	0,0504
0	5,27	1	0,053
0	5,955	1	0,05995
0	6,43	1	0,0647
0	6,905	1	0,06945
0	7,505	1	0,07535
0	7,985	1	0,0801
